date,lake_surface_water_temperature
2015-05-01,286.4
2015-05-01,286.4
2015-05-02,283.028
2015-05-02,283.028
2015-05-03,282.131
2015-05-03,282.131
2015-05-04,281.995
2015-05-04,281.995
2015-05-05,279.28
2015-05-05,279.28
2015-05-06,282.323
2015-05-06,282.323
2015-05-07,283.611
2015-05-07,283.611
2015-05-08,279.043
2015-05-08,279.043
2015-05-09,282.586
2015-05-09,282.586
2015-05-10,282.962
2015-05-10,282.962
2015-05-11,281.959
2015-05-11,281.959
2015-05-12,282.338
2015-05-12,282.338
2015-05-13,277.538
2015-05-13,277.538
2015-05-14,281.587
2015-05-14,281.587
2015-05-15,280.188
2015-05-15,280.188
2015-05-17,279.98
2015-05-17,279.98
2015-05-18,280.823
2015-05-18,280.823
2015-05-19,280.501
2015-05-19,280.501
2015-05-20,280.522
2015-05-20,280.522
2015-05-21,280.104
2015-05-21,280.104
2015-05-22,279.615
2015-05-22,279.615
2015-05-23,279.471
2015-05-23,279.471
2015-05-24,279.488
2015-05-24,279.488
2015-05-25,276.046
2015-05-25,276.046
2015-05-26,280.88
2015-05-26,280.88
2015-05-27,279.741
2015-05-27,279.741
2015-05-28,279.901
2015-05-28,279.901
2015-05-29,278.894
2015-05-29,278.894
2015-05-30,279.331
2015-05-30,279.331
2015-05-31,276.705
2015-05-31,276.705
2015-06-01,276.091
2015-06-01,276.091
2015-06-02,279.069
2015-06-02,279.069
2015-06-03,279.036
2015-06-03,279.036
2015-06-04,279.57
2015-06-04,279.57
2015-06-05,279.075
2015-06-05,279.075
2015-06-06,279.846
2015-06-06,279.846
2015-06-07,279.536
2015-06-07,279.536
2015-06-08,279.967
2015-06-08,279.967
2015-06-09,279.485
2015-06-09,279.485
2015-06-10,279.169
2015-06-10,279.169
2015-06-11,279.399
2015-06-11,279.399
2015-06-12,278.73
2015-06-12,278.73
2015-06-13,279.462
2015-06-13,279.462
2015-06-14,277.682
2015-06-14,277.682
2015-06-15,272.036
2015-06-15,272.036
2015-06-16,280.657
2015-06-16,280.657
2015-06-17,280.309
2015-06-17,280.309
2015-06-18,280.406
2015-06-18,280.406
2015-06-19,280.299
2015-06-19,280.299
2015-06-20,279.464
2015-06-20,279.464
2015-06-21,279.295
2015-06-21,279.295
2015-06-22,279.441
2015-06-22,279.441
2015-06-23,273.177
2015-06-23,273.177
2015-06-24,279.927
2015-06-24,279.927
2015-06-25,280.187
2015-06-25,280.187
2015-06-26,280.438
2015-06-26,280.438
2015-06-27,279.955
2015-06-27,279.955
2015-06-28,280.487
2015-06-28,280.487
2015-06-29,275.8
2015-06-29,275.8
2015-06-30,278.501
2015-06-30,278.501
2015-07-01,279.208
2015-07-01,279.208
2015-07-02,277.742
2015-07-02,277.742
2015-07-03,277.968
2015-07-03,277.968
2015-07-06,275.58
2015-07-06,275.58
2015-07-07,275.391
2015-07-07,275.391
2015-07-08,275.332
2015-07-08,275.332
2015-07-09,276.2
2015-07-09,276.2
2015-07-10,277.504
2015-07-10,277.504
2015-07-11,277.558
2015-07-11,277.558
2015-07-12,278.04
2015-07-12,278.04
2015-07-13,277.223
2015-07-13,277.223
2015-07-14,274.94
2015-07-14,274.94
2015-07-15,276.037
2015-07-15,276.037
2015-07-16,275.704
2015-07-16,275.704
2015-07-17,276.821
2015-07-17,276.821
2015-07-18,277.403
2015-07-18,277.403
2015-07-19,277.731
2015-07-19,277.731
2015-07-20,278.283
2015-07-20,278.283
2015-07-21,278.754
2015-07-21,278.754
2015-07-22,280.177
2015-07-22,280.177
2015-07-23,279.438
2015-07-23,279.438
2015-07-24,278.891
2015-07-24,278.891
2015-07-25,279.488
2015-07-25,279.488
2015-07-26,278.897
2015-07-26,278.897
2015-07-27,279.31
2015-07-27,279.31
2015-07-28,279.353
2015-07-28,279.353
2015-07-29,280.031
2015-07-29,280.031
2015-07-30,280.54
2015-07-30,280.54
2015-07-31,280.391
2015-07-31,280.391
2015-08-01,280.897
2015-08-01,280.897
2015-08-02,280.302
2015-08-02,280.302
2015-08-03,279.938
2015-08-03,279.938
2015-08-04,280.746
2015-08-04,280.746
2015-08-05,281.35
2015-08-05,281.35
2015-08-06,281.316
2015-08-06,281.316
2015-08-07,280.894
2015-08-07,280.894
2015-08-08,280.85
2015-08-08,280.85
2015-08-09,277.991
2015-08-09,277.991
2015-08-10,276.908
2015-08-10,276.908
2015-08-11,280.105
2015-08-11,280.105
2015-08-14,279.705
2015-08-14,279.705
2015-08-15,278.426
2015-08-15,278.426
2015-08-16,278.51
2015-08-16,278.51
2015-08-17,274.071
2015-08-17,274.071
2015-08-18,279.641
2015-08-18,279.641
2015-08-19,282.101
2015-08-19,282.101
2015-08-20,282.571
2015-08-20,282.571
2015-08-21,279.124
2015-08-21,279.124
2015-08-22,283.489
2015-08-22,283.489
2015-08-23,275.049
2015-08-23,275.049
2015-08-24,281.733
2015-08-24,281.733
2015-08-25,281.239
2015-08-25,281.239
2015-08-26,281.086
2015-08-26,281.086
2015-08-27,280.776
2015-08-27,280.776
2015-08-28,281.274
2015-08-28,281.274
2015-08-29,281.989
2015-08-29,281.989
2015-08-30,282.813
2015-08-30,282.813
2015-08-31,281.517
2015-08-31,281.517
2015-09-01,283.617
2015-09-01,283.617
2015-09-02,283.852
2015-09-02,283.852
2015-09-03,285.747
2015-09-03,285.747
2015-09-04,284.721
2015-09-04,284.721
2015-09-05,282.489
2015-09-05,282.489
2015-09-06,284.399
2015-09-06,284.399
2015-09-07,282.232
2015-09-07,282.232
2015-09-08,281.365
2015-09-08,281.365
2015-09-09,279.862
2015-09-09,279.862
2015-09-10,279.585
2015-09-10,279.585
2015-09-11,280.919
2015-09-11,280.919
2015-09-12,279.578
2015-09-12,279.578
2015-09-13,282.791
2015-09-13,282.791
2015-09-14,282.725
2015-09-14,282.725
2015-09-15,282.806
2015-09-15,282.806
2015-09-16,282.088
2015-09-16,282.088
2015-09-17,281.349
2015-09-17,281.349
2015-09-18,283.269
2015-09-18,283.269
2015-09-19,282.467
2015-09-19,282.467
2015-09-20,286.375
2015-09-20,286.375
2015-09-21,284.851
2015-09-21,284.851
2015-09-22,285.484
2015-09-22,285.484
2015-09-23,288.116
2015-09-23,288.116
2015-09-24,284.969
2015-09-24,284.969
2015-09-25,284.276
2015-09-25,284.276
2015-09-26,285.466
2015-09-26,285.466
2015-09-27,283.002
2015-09-27,283.002
2015-09-28,285.147
2015-09-28,285.147
2015-09-29,284.073
2015-09-29,284.073
2015-09-30,284.756
2015-09-30,284.756
2015-10-01,284.252
2015-10-01,284.252
2015-10-02,283.754
2015-10-02,283.754
2015-10-04,286.794
2015-10-04,286.794
2015-10-05,287.666
2015-10-05,287.666
2015-10-06,287.728
2015-10-06,287.728
2015-10-07,288.855
2015-10-07,288.855
2015-10-08,288.947
2015-10-08,288.947
2015-10-09,284.294
2015-10-09,284.294
2015-10-10,284.936
2015-10-10,284.936
2015-10-11,283.737
2015-10-11,283.737
2015-10-12,286.34
2015-10-12,286.34
2015-10-13,285.099
2015-10-13,285.099
2015-10-14,284.985
2015-10-14,284.985
2015-10-15,285.146
2015-10-15,285.146
2015-10-16,288.06
2015-10-16,288.06
2015-10-17,287.847
2015-10-17,287.847
2015-10-18,287.335
2015-10-18,287.335
2015-10-19,282.552
2015-10-19,282.552
2015-10-20,288.126
2015-10-20,288.126
2015-10-21,288.847
2015-10-21,288.847
2015-10-22,289.367
2015-10-22,289.367
2015-10-23,289.035
2015-10-23,289.035
2015-10-24,284.424
2015-10-24,284.424
2015-10-26,282.845
2015-10-26,282.845
2015-10-27,290.201
2015-10-27,290.201
2015-10-28,288.986
2015-10-28,288.986
2015-10-29,286.502
2015-10-29,286.502
2015-10-30,287.786
2015-10-30,287.786
2015-10-31,289.915
2015-10-31,289.915
2015-11-01,286.53
2015-11-01,286.53
2015-11-02,284.637
2015-11-02,284.637
2015-11-03,283.722
2015-11-03,283.722
2015-11-04,287.735
2015-11-04,287.735
2015-11-05,286.587
2015-11-05,286.587
2015-11-06,289.489
2015-11-06,289.489
2015-11-07,289.237
2015-11-07,289.237
2015-11-08,287.888
2015-11-08,287.888
2015-11-10,292.089
2015-11-10,292.089
2015-11-11,293.301
2015-11-11,293.301
2015-11-13,291.976
2015-11-13,291.976
2015-11-14,290.069
2015-11-14,290.069
2015-11-15,290.003
2015-11-15,290.003
2015-11-16,289.415
2015-11-16,289.415
2015-11-17,289.353
2015-11-17,289.353
2015-11-18,288.097
2015-11-18,288.097
2015-11-19,286.406
2015-11-19,286.406
2015-11-20,287.465
2015-11-20,287.465
2015-11-21,288.523
2015-11-21,288.523
2015-11-22,291.286
2015-11-22,291.286
2015-11-24,290.99
2015-11-24,290.99
2015-11-25,291.466
2015-11-25,291.466
2015-11-26,290.444
2015-11-26,290.444
2015-11-27,294.705
2015-11-27,294.705
2015-11-28,292.002
2015-11-28,292.002
2015-12-01,288.366
2015-12-01,288.366
2015-12-02,289.169
2015-12-02,289.169
2015-12-17,291.806
2015-12-17,291.806
2015-12-18,290.11
2015-12-18,290.11
2015-12-19,294.437
2015-12-19,294.437
2015-12-25,292.488
2015-12-25,292.488
2015-12-27,287.564
2015-12-27,287.564
2015-12-28,289.214
2015-12-28,289.214
2015-12-29,279.961
2015-12-29,279.961
2015-12-30,288.894
2015-12-30,288.894
2015-12-31,293.429
2015-12-31,293.429
2016-01-03,287.849
2016-01-03,287.849
2016-01-04,290.232
2016-01-04,290.232
2016-01-05,291.583
2016-01-05,291.583
2016-01-06,289.054
2016-01-06,289.054
2016-01-07,291.17
2016-01-07,291.17
2016-01-08,289.958
2016-01-08,289.958
2016-01-10,289.84
2016-01-10,289.84
2016-01-11,293.25
2016-01-11,293.25
2016-01-14,287.935
2016-01-14,287.935
2016-01-15,290.08
2016-01-15,290.08
2016-01-16,292.686
2016-01-16,292.686
2016-01-17,293.138
2016-01-17,293.138
2016-01-18,285.682
2016-01-18,285.682
2016-01-19,290.699
2016-01-19,290.699
2016-01-20,292.527
2016-01-20,292.527
2016-01-21,289.902
2016-01-21,289.902
2016-01-22,288.971
2016-01-22,288.971
2016-01-23,289.183
2016-01-23,289.183
2016-01-24,289.943
2016-01-24,289.943
2016-01-25,283.458
2016-01-25,283.458
2016-01-26,289.919
2016-01-26,289.919
2016-01-27,289.56
2016-01-27,289.56
2016-01-28,290.884
2016-01-28,290.884
2016-01-29,290.304
2016-01-29,290.304
2016-01-30,289.83
2016-01-30,289.83
2016-02-03,290.726
2016-02-03,290.726
2016-02-04,289.159
2016-02-04,289.159
2016-02-05,290.733
2016-02-05,290.733
2016-02-06,290.996
2016-02-06,290.996
2016-02-07,289.785
2016-02-07,289.785
2016-02-08,293.626
2016-02-08,293.626
2016-02-11,288.253
2016-02-11,288.253
2016-02-12,288.042
2016-02-12,288.042
2016-02-13,291.387
2016-02-13,291.387
2016-02-14,286.732
2016-02-14,286.732
2016-02-15,292.611
2016-02-15,292.611
2016-02-16,291.406
2016-02-16,291.406
2016-02-17,290.023
2016-02-17,290.023
2016-02-19,289.423
2016-02-19,289.423
2016-02-20,288.761
2016-02-20,288.761
2016-02-21,284.659
2016-02-21,284.659
2016-02-22,289.48
2016-02-22,289.48
2016-02-23,289.544
2016-02-23,289.544
2016-02-24,285.767
2016-02-24,285.767
2016-02-25,291.656
2016-02-25,291.656
2016-02-26,288.457
2016-02-26,288.457
2016-02-27,288.843
2016-02-27,288.843
2016-02-28,290.239
2016-02-28,290.239
2016-02-29,291.083
2016-02-29,291.083
2016-03-01,290.59
2016-03-01,290.59
2016-03-02,283.86
2016-03-02,283.86
2016-03-03,288.852
2016-03-03,288.852
2016-03-04,289.386
2016-03-04,289.386
2016-03-05,283.907
2016-03-05,283.907
2016-03-06,286.353
2016-03-06,286.353
2016-03-07,287.604
2016-03-07,287.604
2016-03-08,289.289
2016-03-08,289.289
2016-03-09,288.048
2016-03-09,288.048
2016-03-10,287.268
2016-03-10,287.268
2016-03-11,282.076
2016-03-11,282.076
2016-03-12,288.471
2016-03-12,288.471
2016-03-13,287.896
2016-03-13,287.896
2016-03-14,288.308
2016-03-14,288.308
2016-03-15,290.257
2016-03-15,290.257
2016-03-16,288.448
2016-03-16,288.448
2016-03-17,285.842
2016-03-17,285.842
2016-03-18,286.925
2016-03-18,286.925
2016-03-19,286.694
2016-03-19,286.694
2016-03-20,288.279
2016-03-20,288.279
2016-03-21,287.606
2016-03-21,287.606
2016-03-22,288.313
2016-03-22,288.313
2016-03-23,288.122
2016-03-23,288.122
2016-03-24,285.9
2016-03-24,285.9
2016-03-25,286.154
2016-03-25,286.154
2016-03-26,276.273
2016-03-26,276.273
2016-03-27,286.115
2016-03-27,286.115
2016-03-28,284.903
2016-03-28,284.903
2016-03-29,286.2
2016-03-29,286.2
2016-03-30,286.729
2016-03-30,286.729
2016-03-31,285.875
2016-03-31,285.875
2016-04-01,287.534
2016-04-01,287.534
2016-04-02,286.642
2016-04-02,286.642
2016-04-03,288.492
2016-04-03,288.492
2016-04-04,288.052
2016-04-04,288.052
2016-04-05,286.999
2016-04-05,286.999
2016-04-06,288.55
2016-04-06,288.55
2016-04-07,288.606
2016-04-07,288.606
2016-04-08,287.82
2016-04-08,287.82
2016-04-09,285.09
2016-04-09,285.09
2016-04-10,287.158
2016-04-10,287.158
2016-04-11,285.076
2016-04-11,285.076
2016-04-12,280.971
2016-04-12,280.971
2016-04-13,282.595
2016-04-13,282.595
2016-04-14,283.805
2016-04-14,283.805
2016-04-15,285.515
2016-04-15,285.515
2016-04-16,284.372
2016-04-16,284.372
2016-04-17,286.211
2016-04-17,286.211
2016-04-18,285.992
2016-04-18,285.992
2016-04-19,286.017
2016-04-19,286.017
2016-04-20,284.366
2016-04-20,284.366
2016-04-21,274.902
2016-04-21,274.902
2016-04-22,284.76
2016-04-22,284.76
2016-04-23,283.287
2016-04-23,283.287
2016-04-24,282.56
2016-04-24,282.56
2016-04-25,282.67
2016-04-25,282.67
2016-04-26,282.312
2016-04-26,282.312
2016-04-27,282.754
2016-04-27,282.754
2016-04-28,281.681
2016-04-28,281.681
2016-04-29,282.281
2016-04-29,282.281
2016-04-30,284.059
2016-04-30,284.059
2016-05-01,282.584
2016-05-01,282.584
2016-05-02,284.113
2016-05-02,284.113
2016-05-03,282.499
2016-05-03,282.499
2016-05-04,282.337
2016-05-04,282.337
2016-05-05,282.991
2016-05-05,282.991
2016-05-06,281.785
2016-05-06,281.785
2016-05-07,282.132
2016-05-07,282.132
2016-05-08,281.279
2016-05-08,281.279
2016-05-09,280.458
2016-05-09,280.458
2016-05-10,281.023
2016-05-10,281.023
2016-05-11,278.983
2016-05-11,278.983
2016-05-12,281.398
2016-05-12,281.398
2016-05-13,280.323
2016-05-13,280.323
2016-05-14,279.925
2016-05-14,279.925
2016-05-15,281.117
2016-05-15,281.117
2016-05-16,279.609
2016-05-16,279.609
2016-05-17,277.553
2016-05-17,277.553
2016-05-18,278.172
2016-05-18,278.172
2016-05-19,277.938
2016-05-19,277.938
2016-05-20,277.401
2016-05-20,277.401
2016-05-21,280.735
2016-05-21,280.735
2016-05-22,278.466
2016-05-22,278.466
2016-05-23,279.51
2016-05-23,279.51
2016-05-24,280.666
2016-05-24,280.666
2016-05-25,279.795
2016-05-25,279.795
2016-05-26,280.124
2016-05-26,280.124
2016-05-27,279.514
2016-05-27,279.514
2016-05-28,278.256
2016-05-28,278.256
2016-05-29,277.702
2016-05-29,277.702
2016-05-30,277.983
2016-05-30,277.983
2016-05-31,278.08
2016-05-31,278.08
2016-06-01,273.075
2016-06-01,273.075
2016-06-02,279.74
2016-06-02,279.74
2016-06-03,273.041
2016-06-03,273.041
2016-06-04,274.401
2016-06-04,274.401
2016-06-05,276.339
2016-06-05,276.339
2016-06-06,273.274
2016-06-06,273.274
2016-06-07,275.119
2016-06-07,275.119
2016-06-08,274.265
2016-06-08,274.265
2016-06-09,274.963
2016-06-09,274.963
2016-06-11,274.453
2016-06-11,274.453
2016-06-12,278.333
2016-06-12,278.333
2016-06-13,280.175
2016-06-13,280.175
2016-06-14,277.914
2016-06-14,277.914
2016-06-15,279.647
2016-06-15,279.647
2016-06-16,278.178
2016-06-16,278.178
2016-06-17,279.306
2016-06-17,279.306
2016-06-18,274.801
2016-06-18,274.801
2016-06-19,275.768
2016-06-19,275.768
2016-06-21,272.876
2016-06-21,272.876
2016-06-22,274.754
2016-06-22,274.754
2016-06-23,273.847
2016-06-23,273.847
2016-06-24,274.95
2016-06-24,274.95
2016-06-25,279.552
2016-06-25,279.552
2016-06-26,277.133
2016-06-26,277.133
2016-06-27,276.264
2016-06-27,276.264
2016-06-30,277.599
2016-06-30,277.599
2016-07-01,278.331
2016-07-01,278.331
2016-07-02,281.761
2016-07-02,281.761
2016-07-03,280.334
2016-07-03,280.334
2016-07-04,277.19
2016-07-04,277.19
2016-07-05,277.546
2016-07-05,277.546
2016-07-06,273.401
2016-07-06,273.401
2016-07-09,277.921
2016-07-09,277.921
2016-07-10,278.234
2016-07-10,278.234
2016-07-11,278.541
2016-07-11,278.541
2016-07-12,277.605
2016-07-12,277.605
2016-07-13,276.047
2016-07-13,276.047
2016-07-14,274.623
2016-07-14,274.623
2016-07-15,275.762
2016-07-15,275.762
2016-07-16,271.875
2016-07-16,271.875
2016-07-17,272.585
2016-07-17,272.585
2016-07-18,276.76
2016-07-18,276.76
2016-07-19,278.938
2016-07-19,278.938
2016-07-20,275.213
2016-07-20,275.213
2016-07-21,280.002
2016-07-21,280.002
2016-07-22,274.222
2016-07-22,274.222
2016-07-23,275.34
2016-07-23,275.34
2016-07-24,278.37
2016-07-24,278.37
2016-07-25,276.151
2016-07-25,276.151
2016-07-26,273.062
2016-07-26,273.062
2016-07-27,274.551
2016-07-27,274.551
2016-07-28,278.894
2016-07-28,278.894
2016-07-29,277.791
2016-07-29,277.791
2016-07-30,279.266
2016-07-30,279.266
2016-07-31,276.532
2016-07-31,276.532
2016-08-01,277.463
2016-08-01,277.463
2016-08-02,281.045
2016-08-02,281.045
2016-08-03,279.445
2016-08-03,279.445
2016-08-04,278.464
2016-08-04,278.464
2016-08-05,279.856
2016-08-05,279.856
2016-08-06,280.103
2016-08-06,280.103
2016-08-07,281.21
2016-08-07,281.21
2016-08-08,275.443
2016-08-08,275.443
2016-08-09,276.458
2016-08-09,276.458
2016-08-10,281.329
2016-08-10,281.329
2016-08-11,278.171
2016-08-11,278.171
2016-08-12,281.374
2016-08-12,281.374
2016-08-13,279.947
2016-08-13,279.947
2016-08-14,279.944
2016-08-14,279.944
2016-08-15,274.65
2016-08-15,274.65
2016-08-17,282.792
2016-08-17,282.792
2016-08-18,282.449
2016-08-18,282.449
2016-08-19,282.524
2016-08-19,282.524
2016-08-20,272.82
2016-08-20,272.82
2016-08-21,279.36
2016-08-21,279.36
2016-08-22,282.623
2016-08-22,282.623
2016-08-23,282.69
2016-08-23,282.69
2016-08-24,283.63
2016-08-24,283.63
2016-09-24,291.112
2016-09-24,291.112
2016-09-25,284.861
2016-09-25,284.861
2016-09-26,288.363
2016-09-26,288.363
2016-09-27,287.59
2016-09-27,287.59
2016-10-02,286.372
2016-10-02,286.372
2016-10-03,286.972
2016-10-03,286.972
2016-10-04,281.837
2016-10-04,281.837
2016-10-05,284.426
2016-10-05,284.426
2016-10-06,286.036
2016-10-06,286.036
2016-10-07,285.892
2016-10-07,285.892
2016-10-08,286.126
2016-10-08,286.126
2016-10-09,287.751
2016-10-09,287.751
2016-10-10,286.239
2016-10-10,286.239
2016-10-11,289.077
2016-10-11,289.077
2016-10-21,288.891
2016-10-21,288.891
2016-10-22,289.48
2016-10-22,289.48
2016-10-29,290.068
2016-10-29,290.068
2016-10-30,292.586
2016-10-30,292.586
2016-10-31,288.279
2016-10-31,288.279
2016-11-01,290.582
2016-11-01,290.582
2016-12-03,291.26
2016-12-03,291.26
2016-12-31,289.479
2016-12-31,289.479
2017-01-01,293.293
2017-01-01,293.293
2017-01-02,281.71
2017-01-02,281.71
2017-01-03,289.328
2017-01-03,289.328
2017-01-08,286.145
2017-01-08,286.145
2017-01-10,286.969
2017-01-10,286.969
2017-01-11,286.348
2017-01-11,286.348
2017-01-12,284.096
2017-01-12,284.096
2017-01-13,286.357
2017-01-13,286.357
2017-01-14,289.876
2017-01-14,289.876
2017-01-15,285.873
2017-01-15,285.873
2017-01-17,281.762
2017-01-17,281.762
2017-01-18,289.514
2017-01-18,289.514
2017-01-19,276.97
2017-01-19,276.97
2017-01-20,287.307
2017-01-20,287.307
2017-01-21,288.313
2017-01-21,288.313
2017-01-22,289.071
2017-01-22,289.071
2017-01-23,288.79
2017-01-23,288.79
2017-01-24,287.653
2017-01-24,287.653
2017-01-26,289.113
2017-01-26,289.113
2017-01-27,288.957
2017-01-27,288.957
2017-01-28,290.034
2017-01-28,290.034
2017-01-29,288.441
2017-01-29,288.441
2017-01-30,288.81
2017-01-30,288.81
2017-01-31,289.28
2017-01-31,289.28
2017-02-01,288.807
2017-02-01,288.807
2017-02-02,287.811
2017-02-02,287.811
2017-02-03,288.574
2017-02-03,288.574
2017-02-04,289.588
2017-02-04,289.588
2017-02-05,286.849
2017-02-05,286.849
2017-02-06,286.003
2017-02-06,286.003
2017-02-07,288.223
2017-02-07,288.223
2017-02-08,285.347
2017-02-08,285.347
2017-02-09,289.929
2017-02-09,289.929
2017-02-10,287.58
2017-02-10,287.58
2017-02-11,279.798
2017-02-11,279.798
2017-02-12,280.428
2017-02-12,280.428
2017-02-13,288.62
2017-02-13,288.62
2017-02-14,289.295
2017-02-14,289.295
2017-02-15,284.779
2017-02-15,284.779
2017-02-16,288.521
2017-02-16,288.521
2017-02-17,288.544
2017-02-17,288.544
2017-02-18,284.289
2017-02-18,284.289
2017-02-19,287.742
2017-02-19,287.742
2017-02-20,285.388
2017-02-20,285.388
2017-02-21,287.191
2017-02-21,287.191
2017-02-22,286.679
2017-02-22,286.679
2017-02-23,284.391
2017-02-23,284.391
2017-02-24,288.732
2017-02-24,288.732
2017-02-25,288.02
2017-02-25,288.02
2017-02-26,286.334
2017-02-26,286.334
2017-02-27,286.082
2017-02-27,286.082
2017-03-01,288.048
2017-03-01,288.048
2017-03-02,286.712
2017-03-02,286.712
2017-03-04,280.419
2017-03-04,280.419
2017-03-07,278.01
2017-03-07,278.01
2017-03-08,287.772
2017-03-08,287.772
2017-03-09,288.977
2017-03-09,288.977
2017-03-10,283.011
2017-03-10,283.011
2017-03-11,280.431
2017-03-11,280.431
2017-03-12,287.834
2017-03-12,287.834
2017-03-13,284.111
2017-03-13,284.111
2017-03-14,287.981
2017-03-14,287.981
2017-03-15,288.952
2017-03-15,288.952
2017-03-16,287.64
2017-03-16,287.64
2017-03-17,287.802
2017-03-17,287.802
2017-03-18,288.172
2017-03-18,288.172
2017-03-19,287.877
2017-03-19,287.877
2017-03-20,288.235
2017-03-20,288.235
2017-03-21,287.639
2017-03-21,287.639
2017-03-22,283.665
2017-03-22,283.665
2017-03-23,287.48
2017-03-23,287.48
2017-03-24,286.23
2017-03-24,286.23
2017-03-25,287.027
2017-03-25,287.027
2017-03-26,286.728
2017-03-26,286.728
2017-03-28,286.799
2017-03-28,286.799
2017-03-29,286.226
2017-03-29,286.226
2017-03-30,284.146
2017-03-30,284.146
2017-03-31,283.522
2017-03-31,283.522
2017-04-02,274.591
2017-04-02,274.591
2017-04-03,285.661
2017-04-03,285.661
2017-04-04,274.97
2017-04-04,274.97
2017-04-05,284.894
2017-04-05,284.894
2017-04-06,285.029
2017-04-06,285.029
2017-04-07,286.343
2017-04-07,286.343
2017-04-08,278.871
2017-04-08,278.871
2017-04-09,285.148
2017-04-09,285.148
2017-04-10,286.175
2017-04-10,286.175
2017-04-11,286.126
2017-04-11,286.126
2017-04-12,286.684
2017-04-12,286.684
2017-04-13,287.658
2017-04-13,287.658
2017-04-14,287.123
2017-04-14,287.123
2017-04-15,287.662
2017-04-15,287.662
2017-04-16,286.174
2017-04-16,286.174
2017-04-18,273.4
2017-04-18,273.4
2017-04-19,278.157
2017-04-19,278.157
2017-04-20,282.97
2017-04-20,282.97
2017-04-21,283.404
2017-04-21,283.404
2017-04-22,283.032
2017-04-22,283.032
2017-04-23,280.869
2017-04-23,280.869
2017-04-24,281.483
2017-04-24,281.483
2017-04-25,283.239
2017-04-25,283.239
2017-04-26,281.826
2017-04-26,281.826
2017-04-27,282.779
2017-04-27,282.779
2017-04-28,282.743
2017-04-28,282.743
2017-04-29,282.96
2017-04-29,282.96
2017-04-30,284.672
2017-04-30,284.672
2017-05-01,282.561
2017-05-01,282.561
2017-05-02,282.087
2017-05-02,282.087
2017-05-03,282.395
2017-05-03,282.395
2017-05-04,283.775
2017-05-04,283.775
2017-05-05,282.184
2017-05-05,282.184
2017-05-06,281.819
2017-05-06,281.819
2017-05-07,280.522
2017-05-07,280.522
2017-05-08,276.21
2017-05-08,276.21
2017-05-09,282.496
2017-05-09,282.496
2017-05-11,276.585
2017-05-11,276.585
2017-05-12,279.021
2017-05-12,279.021
2017-05-13,275.353
2017-05-13,275.353
2017-05-14,281.376
2017-05-14,281.376
2017-05-15,277.03
2017-05-15,277.03
2017-05-16,273.344
2017-05-16,273.344
2017-05-17,280.831
2017-05-17,280.831
2017-05-18,278.591
2017-05-18,278.591
2017-05-19,279.498
2017-05-19,279.498
2017-05-20,279.416
2017-05-20,279.416
2017-05-21,278.143
2017-05-21,278.143
2017-05-22,274.086
2017-05-22,274.086
2017-05-23,271.861
2017-05-23,271.861
2017-05-24,280.902
2017-05-24,280.902
2017-05-25,279.484
2017-05-25,279.484
2017-05-26,274.353
2017-05-26,274.353
2017-05-27,280.448
2017-05-27,280.448
2017-05-31,279.56
2017-05-31,279.56
2017-06-01,279.366
2017-06-01,279.366
2017-06-02,280.147
2017-06-02,280.147
2017-06-03,279.516
2017-06-03,279.516
2017-06-04,280.077
2017-06-04,280.077
2017-06-05,278.184
2017-06-05,278.184
2017-06-06,281.896
2017-06-06,281.896
2017-06-07,276.88
2017-06-07,276.88
2017-06-08,271.295
2017-06-08,271.295
2017-06-09,271.679
2017-06-09,271.679
2017-06-10,278.562
2017-06-10,278.562
2017-06-11,278.413
2017-06-11,278.413
2017-06-12,277.935
2017-06-12,277.935
2017-06-13,273.24
2017-06-13,273.24
2017-06-14,278.977
2017-06-14,278.977
2017-06-15,277.435
2017-06-15,277.435
2017-06-16,277.47
2017-06-16,277.47
2017-06-17,278.432
2017-06-17,278.432
2017-06-18,277.834
2017-06-18,277.834
2017-06-19,277.586
2017-06-19,277.586
2017-06-20,278.545
2017-06-20,278.545
2017-06-21,276.415
2017-06-21,276.415
2017-06-22,277.498
2017-06-22,277.498
2017-06-23,276.733
2017-06-23,276.733
2017-06-24,276.597
2017-06-24,276.597
2017-06-25,278.256
2017-06-25,278.256
2017-06-26,277.34
2017-06-26,277.34
2017-06-27,277.62
2017-06-27,277.62
2017-06-28,276.107
2017-06-28,276.107
2017-06-29,278.417
2017-06-29,278.417
2017-06-30,279.117
2017-06-30,279.117
2017-07-01,280.839
2017-07-01,280.839
2017-07-02,279.745
2017-07-02,279.745
2017-07-03,279.332
2017-07-03,279.332
2017-07-04,279.039
2017-07-04,279.039
2017-07-05,276.562
2017-07-05,276.562
2017-07-06,277.609
2017-07-06,277.609
2017-07-07,277.622
2017-07-07,277.622
2017-07-08,277.041
2017-07-08,277.041
2017-07-09,277.19
2017-07-09,277.19
2017-07-10,277.014
2017-07-10,277.014
2017-07-11,279.191
2017-07-11,279.191
2017-07-12,278.236
2017-07-12,278.236
2017-07-13,277.656
2017-07-13,277.656
2017-07-14,278.606
2017-07-14,278.606
2017-07-15,277.623
2017-07-15,277.623
2017-07-16,277.865
2017-07-16,277.865
2017-07-17,278.709
2017-07-17,278.709
2017-07-18,278.639
2017-07-18,278.639
2017-07-19,276.393
